match_id,attack_mean,defense_mean,magic_mean,difficulty_mean,primary_role_Assassin_sum,primary_role_Fighter_sum,primary_role_Mage_sum,primary_role_Marksman_sum,primary_role_Support_sum,primary_role_Tank_sum,win
NA1_5218783402,4.0,4.4,6.2,5.4,0,1,0,1,2,1,False
NA1_5218783402,5.4,3.4,5.2,5.8,1,0,2,2,0,0,True
NA1_5218784342,6.6,3.8,4.4,5.8,1,2,1,1,0,0,True
NA1_5218784342,6.2,3.8,6.0,6.0,2,1,1,1,0,0,False
NA1_5218785700,5.2,4.2,5.0,6.0,0,0,1,1,2,1,False
NA1_5218785700,5.2,3.6,6.4,5.2,0,0,2,2,0,1,True
NA1_5218786203,5.0,3.8,4.0,4.0,1,1,1,2,0,0,True
NA1_5218786203,6.6,5.0,4.2,4.6,0,0,1,3,0,1,False
NA1_5218787267,5.6,4.6,6.2,3.8,0,1,2,2,0,0,True
NA1_5218787267,4.2,4.6,6.0,4.8,0,0,1,1,1,2,False
NA1_5218787970,6.8,4.0,5.6,6.6,0,1,0,2,1,1,True
NA1_5218787970,5.0,3.8,5.8,4.6,0,1,2,1,1,0,False
NA1_5218789155,4.8,4.2,5.8,4.6,0,1,3,1,0,0,False
NA1_5218789155,4.0,6.2,5.6,5.6,0,1,2,1,0,1,True
NA1_5218789570,4.6,3.2,6.4,6.8,1,0,2,1,1,0,True
NA1_5218789570,5.6,3.4,6.0,6.4,1,0,1,2,1,0,False
NA1_5218789763,4.8,4.0,6.6,7.2,0,1,3,1,0,0,True
NA1_5218789763,5.2,4.2,6.6,5.8,1,1,2,0,1,0,False
NA1_5218790476,4.0,2.8,4.4,5.6,0,0,2,1,1,1,False
NA1_5218790476,3.8,2.8,4.6,5.4,2,0,2,1,0,0,True
NA1_5218792380,7.0,4.2,3.8,5.0,1,2,1,1,0,0,True
NA1_5218792380,6.8,4.8,3.8,5.0,1,1,0,2,0,1,False
NA1_5218792796,3.0,5.4,7.6,6.2,1,0,2,0,0,2,True
NA1_5218792796,4.4,4.2,6.0,4.6,1,0,2,1,1,0,False
NA1_5218794038,5.4,3.4,5.6,5.4,0,3,2,0,0,0,False
NA1_5218794038,5.0,4.6,4.8,6.0,0,1,1,1,0,2,True
NA1_5218794479,6.0,3.4,5.6,4.8,0,2,1,1,1,0,True
NA1_5218794479,7.8,5.2,2.6,4.6,1,2,0,1,0,1,False
NA1_5218795577,5.0,6.4,4.8,5.0,0,1,0,2,0,2,True
NA1_5218795577,3.6,5.4,6.6,6.4,1,0,1,1,1,1,False
NA1_5218795696,3.6,4.6,6.6,4.6,0,0,3,1,0,1,False
NA1_5218795696,5.8,3.4,5.4,6.2,1,1,1,0,2,0,True
NA1_5218796413,6.6,4.8,3.8,6.0,0,3,0,1,0,1,False
NA1_5218796413,5.8,4.6,4.8,4.0,0,0,0,3,1,1,True
NA1_5218796812,6.6,4.4,5.2,5.2,0,1,1,2,1,0,False
NA1_5218796812,4.2,5.0,6.4,5.4,0,0,2,1,0,2,True
NA1_5218797763,5.0,4.8,5.6,6.0,1,1,1,1,0,1,False
NA1_5218797763,6.6,5.4,4.6,4.6,0,1,1,1,0,2,True
NA1_5218798102,5.2,5.8,4.6,5.2,0,0,0,2,1,2,True
NA1_5218798102,7.2,3.2,4.4,7.0,1,1,0,2,1,0,False
NA1_5218798328,6.0,5.0,4.6,6.0,1,1,1,0,0,2,True
NA1_5218798328,4.8,3.2,7.0,6.8,0,0,2,2,1,0,False
NA1_5218798717,3.0,4.6,7.2,4.8,0,0,3,1,0,1,True
NA1_5218798717,5.6,5.2,4.2,5.0,0,2,1,1,1,0,False
NA1_5218799068,5.2,4.8,6.0,4.0,1,0,1,2,0,1,False
NA1_5218799068,6.6,5.2,3.4,5.2,0,2,1,1,0,1,True
NA1_5218799752,5.0,4.6,6.0,5.6,1,1,0,1,1,1,False
NA1_5218799752,6.8,4.0,4.8,5.6,0,0,1,3,0,1,True
NA1_5218799906,6.6,4.0,4.2,3.6,0,2,1,2,0,0,True
NA1_5218799906,4.8,4.8,6.0,5.4,1,0,1,1,0,2,False
NA1_5218800709,4.8,5.8,6.0,5.0,0,0,1,1,1,2,True
NA1_5218800709,5.4,4.8,6.2,5.8,0,1,1,1,1,1,False
NA1_5218800877,5.2,5.0,5.0,5.2,1,0,0,2,1,1,False
NA1_5218800877,6.6,4.4,4.2,6.6,1,1,1,1,0,1,True
NA1_5218800901,5.4,3.8,6.0,6.0,0,1,1,2,0,1,False
NA1_5218800901,4.0,5.0,6.2,5.2,1,0,1,1,1,1,True
NA1_5218801614,6.8,3.2,5.6,6.8,0,1,2,2,0,0,False
NA1_5218801614,6.0,5.6,5.8,5.8,0,1,1,1,0,2,True
NA1_5218801978,4.2,5.4,7.4,4.6,0,2,1,0,2,0,False
NA1_5218801978,4.4,5.0,6.8,6.0,1,0,1,1,1,1,True
NA1_5218802218,6.4,3.4,5.2,6.8,1,1,0,3,0,0,True
NA1_5218802218,3.2,2.8,5.6,3.8,0,1,3,0,1,0,False
NA1_5218804736,6.2,2.8,5.2,7.6,1,0,2,2,0,0,False
NA1_5218804736,4.8,4.6,6.6,6.6,1,1,2,0,1,0,True
NA1_5218808606,5.0,4.0,5.2,5.8,0,0,2,2,0,1,False
NA1_5218808606,7.6,3.6,3.8,5.0,1,2,0,2,0,0,True
NA1_5218808826,7.2,2.2,1.8,5.2,0,1,0,3,1,0,False
NA1_5218808826,7.6,5.0,3.2,5.2,0,2,0,3,0,0,True
NA1_5218809513,5.4,4.2,6.0,5.8,1,0,1,2,0,1,False
NA1_5218809513,5.4,3.6,5.6,6.8,0,2,2,1,0,0,True
NA1_5218809646,5.2,5.0,5.2,5.6,0,0,2,2,0,1,True
NA1_5218809646,5.0,4.2,6.0,6.8,1,0,1,1,1,1,False
NA1_5218810071,6.2,5.0,5.0,5.6,0,2,0,1,1,1,True
NA1_5218810071,3.6,6.0,6.4,5.0,0,0,3,1,0,1,False
NA1_5218810317,6.0,5.0,3.6,6.2,0,1,0,2,1,1,False
NA1_5218810317,5.2,3.0,6.2,6.2,1,1,3,0,0,0,True
NA1_5218811022,3.4,4.2,6.4,3.8,0,1,2,0,1,1,False
NA1_5218811022,4.6,5.2,5.0,6.0,0,0,0,1,2,2,True
NA1_5218812151,5.0,4.8,5.2,5.6,0,1,1,1,1,1,False
NA1_5218812151,4.0,2.8,5.2,4.4,1,1,3,0,0,0,True
NA1_5218813923,5.6,5.6,5.4,5.2,0,1,1,2,1,0,False
NA1_5218813923,7.2,3.6,4.8,5.4,1,2,1,1,0,0,True
NA1_5218814799,4.8,2.6,6.2,5.6,0,1,2,1,1,0,True
NA1_5218814799,6.4,4.4,5.2,7.4,1,2,0,1,0,1,False
NA1_5218815825,6.4,3.4,5.4,4.2,0,2,1,2,0,0,False
NA1_5218815825,7.2,4.0,4.0,6.8,0,2,0,2,0,1,True
NA1_5218816018,4.2,3.0,4.8,5.0,0,1,2,1,1,0,True
NA1_5218816018,5.8,4.4,5.8,5.4,0,0,1,2,0,2,False
NA1_5218816524,6.0,3.6,5.2,6.2,0,1,2,1,1,0,True
NA1_5218816524,7.4,4.6,4.0,4.6,1,1,0,2,0,1,False
NA1_5218817221,3.8,3.4,5.2,5.8,1,0,1,0,2,1,False
NA1_5218817221,5.8,5.6,5.2,4.6,0,2,1,1,0,1,True
NA1_5218817270,7.4,4.2,3.6,5.8,1,1,0,1,2,0,True
NA1_5218817270,5.0,2.8,5.2,5.2,1,1,1,1,0,1,False
NA1_5218817486,4.6,3.2,6.2,4.0,0,0,3,2,0,0,False
NA1_5218817486,7.0,5.2,5.6,5.2,0,2,1,1,0,1,True
NA1_5218817682,3.8,3.8,7.6,7.2,2,0,2,0,0,1,False
NA1_5218817682,3.0,5.0,7.0,4.6,0,0,2,0,2,1,True
NA1_5218817747,5.8,4.2,6.4,5.2,1,1,2,1,0,0,False
NA1_5218817747,3.4,4.0,6.6,5.2,0,2,3,0,0,0,True
NA1_5218818067,7.4,3.0,4.0,3.6,0,1,0,3,1,0,False
NA1_5218818067,6.4,4.0,4.4,7.4,0,2,2,1,0,0,True
NA1_5218818787,3.6,3.2,7.6,6.8,1,1,3,0,0,0,False
NA1_5218818787,4.8,5.4,7.2,6.8,0,0,3,0,0,2,True
NA1_5218818864,6.4,3.2,5.6,4.8,1,0,1,2,0,1,False
NA1_5218818864,4.6,4.0,7.4,7.4,1,1,2,0,1,0,True
NA1_5218819406,6.4,4.8,4.2,4.0,0,2,1,2,0,0,True
NA1_5218819406,7.2,3.4,4.2,6.8,1,0,2,2,0,0,False
NA1_5218819407,6.2,2.4,6.4,7.4,0,0,2,2,1,0,False
NA1_5218819407,4.6,3.4,5.6,5.8,1,0,2,1,1,0,True
NA1_5218820771,6.0,2.8,2.6,3.6,2,0,2,1,0,0,False
NA1_5218820771,6.2,4.0,5.2,5.2,0,0,1,3,1,0,True
NA1_5218820948,6.2,4.2,4.8,5.4,0,1,1,2,0,1,True
NA1_5218820948,3.4,5.2,7.2,6.6,1,1,1,0,1,1,False
NA1_5218821329,5.6,3.4,6.0,5.2,0,1,2,1,0,1,True
NA1_5218821329,5.2,4.0,6.4,6.2,0,1,2,0,2,0,False
NA1_5218821417,4.4,5.8,6.2,5.4,1,0,1,1,0,2,True
NA1_5218821417,5.6,2.8,5.0,6.0,1,1,2,1,0,0,False
NA1_5218822026,6.2,5.0,4.0,5.6,1,1,0,0,2,1,False
NA1_5218822026,6.0,4.6,5.0,4.6,0,2,1,1,0,1,True
NA1_5218822286,6.8,4.6,5.0,5.8,1,0,1,1,0,2,True
NA1_5218822286,3.8,4.4,4.8,3.0,0,1,1,0,2,1,False
NA1_5218822727,4.0,4.0,5.0,5.0,1,1,2,0,1,0,False
NA1_5218822727,8.2,3.8,4.6,5.4,0,1,0,3,0,1,True
NA1_5218823354,6.2,5.6,4.8,5.6,0,2,0,1,1,1,True
NA1_5218823354,5.6,4.8,5.2,5.4,1,0,0,2,1,1,False
NA1_5218824083,6.4,3.2,5.6,4.6,0,2,1,1,1,0,False
NA1_5218824083,5.4,3.8,5.2,5.4,0,1,1,2,1,0,True
NA1_5218825045,5.8,3.4,6.4,5.6,0,1,3,1,0,0,True
NA1_5218825045,6.4,3.2,4.6,5.8,2,0,1,2,0,0,False
NA1_5218825853,5.2,2.6,5.2,6.0,1,0,1,3,0,0,False
NA1_5218825853,8.8,3.6,4.2,6.4,1,2,0,2,0,0,True
NA1_5218825875,5.4,4.0,6.2,7.2,1,0,2,1,0,1,False
NA1_5218825875,4.4,3.8,7.2,8.0,0,2,3,0,0,0,True
NA1_5218826174,5.6,2.0,7.4,7.6,1,0,2,1,1,0,False
NA1_5218826174,3.0,3.0,3.4,3.8,0,0,2,1,1,1,True
NA1_5218826538,4.2,4.2,6.4,7.6,1,1,3,0,0,0,True
NA1_5218826538,5.2,3.2,7.2,6.2,0,2,2,0,1,0,False
NA1_5218828392,4.8,5.2,6.4,6.2,1,0,1,1,0,2,False
NA1_5218828392,3.8,5.0,6.6,5.4,0,1,2,0,1,1,True
NA1_5218828495,4.4,4.4,7.2,5.2,0,1,2,1,0,1,True
NA1_5218828495,6.4,3.8,4.8,5.2,0,1,1,2,0,1,False
NA1_5218828756,7.0,3.8,3.0,6.4,1,2,1,1,0,0,False
NA1_5218828960,7.4,4.4,2.6,5.2,1,2,1,1,0,0,True
NA1_5218828960,6.2,3.6,4.0,7.4,0,2,0,1,2,0,False
NA1_5218829901,4.8,3.4,5.8,5.6,0,0,3,2,0,0,True
NA1_5218829901,4.6,6.0,6.2,6.4,0,1,0,1,2,1,False
NA1_5218830300,5.8,4.4,4.8,7.4,0,2,2,1,0,0,False
NA1_5218830300,4.4,5.2,6.0,4.6,1,1,2,0,0,1,True
NA1_5218830556,2.8,2.8,7.0,7.6,1,1,1,0,2,0,True
NA1_5218830556,5.0,4.0,6.4,4.8,0,1,2,1,0,1,False
NA1_5218831075,6.2,3.2,5.0,7.0,1,1,2,1,0,0,True
NA1_5218831075,4.6,5.0,5.2,5.8,2,1,0,0,0,2,False
NA1_5218831241,4.4,4.0,7.0,5.8,0,0,3,1,1,0,True
NA1_5218831241,4.8,4.6,6.4,3.8,0,1,2,1,0,1,False
NA1_5218831772,6.0,4.4,5.0,5.8,0,2,1,1,1,0,True
NA1_5218831772,5.8,5.6,4.0,5.0,2,0,1,1,0,1,False
NA1_5218831984,4.2,5.4,6.6,6.6,2,1,1,0,1,0,False
NA1_5218831984,6.0,3.8,5.0,5.0,0,2,1,2,0,0,True
NA1_5218832376,5.2,5.4,6.2,4.6,0,0,2,1,0,2,True
NA1_5218832376,6.0,3.6,5.4,7.0,0,1,2,2,0,0,False
NA1_5218833622,7.4,4.0,4.2,6.0,0,1,1,1,1,1,True
NA1_5218833622,6.6,3.4,4.6,5.6,2,0,0,2,0,1,False
NA1_5218833668,4.6,3.0,7.2,6.6,0,0,2,2,0,1,False
NA1_5218833668,3.8,5.2,7.0,4.6,1,0,2,0,0,2,True
NA1_5218833799,5.6,4.8,5.6,5.0,1,1,0,1,2,0,False
NA1_5218833799,6.0,3.2,5.0,5.8,1,0,1,2,0,1,True
NA1_5218834087,5.2,6.0,4.4,5.8,0,0,1,1,1,2,False
NA1_5218834087,5.2,5.2,5.4,5.6,0,1,1,1,1,1,True
NA1_5218834457,5.2,2.8,6.0,6.0,1,1,2,0,1,0,False
NA1_5218834457,6.0,4.0,4.8,5.0,0,1,1,2,1,0,True
NA1_5218834850,4.8,4.0,7.0,6.8,0,0,2,2,1,0,False
NA1_5218834850,5.2,5.2,6.0,6.2,0,1,1,1,0,2,True
NA1_5218835183,6.4,3.6,4.8,5.6,0,1,1,2,1,0,True
NA1_5218835183,6.4,3.8,4.8,4.2,1,1,0,1,1,1,False
NA1_5218835240,3.6,5.0,7.8,6.2,0,1,2,1,0,1,False
NA1_5218835240,7.0,5.0,5.0,6.0,1,1,1,1,0,1,True
NA1_5218837901,4.0,4.2,7.2,6.6,1,1,2,0,0,1,True
NA1_5218837901,6.2,3.4,5.2,5.8,1,0,1,3,0,0,False
NA1_5218838123,4.0,5.8,5.6,4.6,0,1,2,1,0,1,True
NA1_5218838123,5.8,4.4,5.0,5.6,0,1,1,2,0,1,False
NA1_5218840252,6.4,5.0,3.8,4.6,1,0,1,2,0,1,False
NA1_5218840252,6.2,5.4,5.4,5.6,0,2,1,1,0,1,True
NA1_5218840697,5.4,5.2,4.4,4.8,1,1,0,1,0,2,False
NA1_5218840697,5.2,3.0,4.4,5.2,1,2,1,1,0,0,True
NA1_5218840896,4.6,4.2,6.8,6.4,2,0,1,1,1,0,True
NA1_5218841221,4.2,4.8,6.4,4.8,0,2,1,0,1,1,False
NA1_5218841221,4.4,5.2,7.2,5.8,1,0,1,1,1,1,True
NA1_5218841743,6.0,4.4,5.0,5.0,1,0,1,1,0,2,True
NA1_5218841743,7.8,3.6,4.2,4.8,0,1,0,3,1,0,False
NA1_5218842987,7.0,3.6,5.0,6.4,0,2,1,1,1,0,True
NA1_5218842987,4.4,5.4,6.6,5.8,0,1,1,1,1,1,False
NA1_5218843599,3.2,4.8,6.6,6.2,0,1,2,1,0,1,False
NA1_5218843599,5.0,3.8,7.6,5.6,0,0,2,2,0,1,True
NA1_5218843865,5.2,5.0,4.8,5.4,0,3,1,0,0,1,True
NA1_5218843865,5.8,6.6,3.8,5.4,0,1,0,1,0,3,False
NA1_5218844166,4.6,2.2,7.8,6.6,0,0,3,2,0,0,False
NA1_5218844166,6.2,5.8,3.6,5.0,0,1,1,2,0,1,True
NA1_5218844511,7.2,3.0,5.6,4.4,0,0,0,3,1,1,False
NA1_5218844511,7.0,4.0,4.0,5.6,0,3,0,1,1,0,True
NA1_5218845171,3.8,5.0,6.2,5.8,0,1,2,0,1,1,False
NA1_5218845171,6.0,5.2,4.0,4.8,1,1,1,1,0,1,True
NA1_5218846229,4.2,5.6,6.2,6.4,1,1,1,1,1,0,False
NA1_5218846229,5.8,3.6,5.6,6.8,2,1,2,0,0,0,True
NA1_5218846382,6.2,3.2,4.8,5.6,0,1,1,2,0,1,True
NA1_5218846382,5.6,3.8,5.0,6.2,1,0,2,2,0,0,False
NA1_5218846864,5.2,3.8,5.2,4.6,0,1,0,2,1,1,False
NA1_5218846864,4.4,4.0,5.4,4.0,0,1,0,1,1,2,True
NA1_5218848959,4.6,5.0,5.8,5.8,0,1,2,1,0,1,True
NA1_5218848959,4.0,5.8,7.6,6.4,1,0,2,0,0,2,False
NA1_5218849356,5.4,6.4,5.2,4.4,0,1,1,1,0,2,True
NA1_5218849356,4.6,5.4,6.2,5.2,0,1,2,1,0,1,False
NA1_5218849456,4.4,4.2,6.8,6.0,1,0,2,1,0,1,False
NA1_5218849456,4.0,4.0,6.8,4.8,0,1,2,1,0,1,True
NA1_5218850051,4.2,2.4,6.0,5.2,1,0,1,1,2,0,False
NA1_5218850051,6.6,5.2,4.8,5.2,0,0,1,3,0,1,True
NA1_5218850499,5.4,5.2,6.0,5.4,1,2,1,0,0,1,False
NA1_5218850499,5.6,3.2,6.4,6.4,0,0,2,2,1,0,True
NA1_5218850878,6.0,4.2,4.8,4.2,0,1,1,3,0,0,False
NA1_5218850878,4.6,5.2,5.2,5.2,0,0,2,2,0,1,True
NA1_5218850996,5.8,5.0,4.4,5.0,0,1,1,2,0,1,False
NA1_5218851281,3.0,3.4,4.2,5.2,1,0,1,1,1,1,False
NA1_5218851281,6.2,3.8,5.2,5.2,0,2,1,1,1,0,True
NA1_5218852442,4.4,5.0,6.6,5.4,0,0,1,1,1,2,False
NA1_5218852442,4.2,4.0,7.0,5.8,0,0,3,1,1,0,True
NA1_5218853118,3.4,5.0,7.8,7.0,0,1,3,0,1,0,True
NA1_5218853118,2.4,3.6,4.2,4.8,1,0,2,0,0,2,False
NA1_5218853130,4.6,4.4,5.6,5.8,0,1,2,1,0,1,True
NA1_5218853130,5.0,5.6,5.8,7.2,0,2,0,0,1,2,False
NA1_5218853974,3.6,3.0,5.4,5.6,1,1,1,1,1,0,True
NA1_5218853974,4.4,3.0,5.0,4.4,0,0,1,2,1,1,False
NA1_5218854208,7.6,4.8,3.4,6.8,1,1,0,2,0,1,False
NA1_5218854208,5.8,3.8,5.6,5.6,1,2,1,1,0,0,True
NA1_5218854502,6.2,4.0,5.2,4.0,0,0,0,3,1,1,True
NA1_5218854502,5.0,3.4,6.4,7.0,3,1,1,0,0,0,False
NA1_5218854714,7.2,3.8,3.2,5.4,1,2,0,2,0,0,True
NA1_5218854714,6.2,5.2,5.0,4.6,0,2,1,1,0,1,False
NA1_5218854793,5.2,5.0,4.6,3.6,2,0,1,1,0,1,False
NA1_5218854793,6.8,4.6,4.8,6.2,0,0,1,3,0,1,True
NA1_5218855116,6.6,4.2,4.8,5.0,1,2,0,1,0,1,True
NA1_5218855116,3.0,4.6,7.4,6.4,1,0,2,1,0,1,False
NA1_5218855858,5.0,4.2,6.0,6.4,0,0,3,2,0,0,False
NA1_5218855858,3.6,2.8,5.2,4.8,1,0,2,2,0,0,True
NA1_5218856609,6.2,3.6,5.0,5.4,1,1,1,1,0,1,True
NA1_5218856609,5.2,4.2,5.0,4.6,0,1,2,1,0,1,False
NA1_5218856825,5.0,3.8,5.8,5.2,0,1,1,2,0,1,True
NA1_5218856825,3.0,3.0,5.4,4.8,0,1,2,1,1,0,False
NA1_5218857073,5.0,3.6,4.4,5.4,0,2,1,0,1,1,True
NA1_5218857073,5.8,4.8,5.2,5.2,1,2,1,0,0,1,False
NA1_5218857153,4.6,4.4,6.2,5.2,0,0,2,2,0,1,False
NA1_5218857153,5.2,5.4,5.0,4.8,1,1,2,0,0,1,True
NA1_5218857671,4.6,4.6,5.8,5.8,0,0,2,1,1,1,False
NA1_5218857671,5.2,4.4,6.0,6.6,2,1,2,0,0,0,True
NA1_5218858346,3.0,3.4,6.2,5.4,0,1,1,0,3,0,False
NA1_5218858346,3.8,3.4,5.2,3.4,0,1,2,1,1,0,True
NA1_5218859258,4.8,4.8,5.6,5.6,0,0,1,1,2,1,True
NA1_5218859258,5.0,3.8,5.4,6.0,0,2,1,1,1,0,False
NA1_5218859921,5.2,3.4,6.4,6.8,1,0,2,1,0,1,True
NA1_5218859921,5.2,4.0,4.8,6.4,1,0,1,2,0,1,False
NA1_5218860314,5.8,5.0,5.4,4.8,0,1,2,1,0,1,False
NA1_5218860314,5.0,3.4,7.0,6.2,0,0,2,1,1,1,True
NA1_5218860839,5.4,5.2,5.2,5.2,0,2,2,1,0,0,False
NA1_5218860839,7.0,4.8,4.2,5.4,0,1,0,2,0,2,True
NA1_5218860845,5.4,5.2,5.8,5.2,0,2,3,0,0,0,True
NA1_5218860845,5.6,2.4,5.6,5.8,0,1,1,2,1,0,False
NA1_5218862571,5.8,4.6,5.2,5.0,1,1,2,0,1,0,True
NA1_5218862571,4.2,3.6,6.6,5.0,0,1,1,1,2,0,False
NA1_5218862707,4.6,4.6,6.4,4.6,0,0,1,1,2,1,False
NA1_5218862707,4.4,4.4,6.6,6.2,0,2,2,0,1,0,True
NA1_5218863026,5.4,5.2,5.0,5.4,0,1,1,1,0,2,True
NA1_5218863026,2.8,4.4,7.8,6.4,1,1,2,0,1,0,False
NA1_5218863837,7.8,4.4,3.6,4.4,1,2,0,1,0,1,False
NA1_5218863837,4.4,3.6,6.8,5.8,0,1,3,1,0,0,True
NA1_5218864791,5.0,3.6,5.8,5.6,0,1,1,2,0,1,False
NA1_5218864791,2.2,3.2,3.8,2.0,0,0,2,2,0,1,True
NA1_5218865514,3.6,5.6,7.2,7.4,0,1,2,0,1,1,False
NA1_5218865514,5.8,2.8,5.8,7.4,1,2,0,1,1,0,True
NA1_5218866698,5.0,4.8,6.4,6.0,0,0,2,2,0,1,False
NA1_5218866725,4.6,3.6,3.8,3.6,0,1,1,2,0,1,True
NA1_5218866725,5.2,5.8,5.6,5.4,1,1,0,1,0,2,False
NA1_5218867018,6.2,4.8,3.6,5.8,0,1,1,1,1,1,True
NA1_5218867046,5.0,3.8,3.0,7.4,1,0,0,2,0,2,False
NA1_5218867046,4.0,3.6,7.2,7.0,1,0,2,1,1,0,True
NA1_5218867196,5.8,3.6,6.2,5.0,0,2,1,1,1,0,True
NA1_5218867196,5.4,6.0,5.2,4.6,0,2,1,1,0,1,False
NA1_5218867588,6.8,2.8,5.4,5.8,0,2,1,2,0,0,True
NA1_5218867588,5.8,6.2,4.6,5.0,1,1,0,1,0,2,False
NA1_5218867844,4.8,4.4,4.8,6.8,1,0,0,2,0,2,False
NA1_5218867844,5.6,5.6,4.6,4.4,0,2,1,1,0,1,True
NA1_5218868088,5.6,4.8,5.8,7.2,1,1,1,1,0,1,True
NA1_5218868088,6.6,3.4,4.4,4.8,1,0,2,2,0,0,False
NA1_5218868770,3.6,3.8,2.2,2.4,0,0,1,1,0,3,True
NA1_5218868770,7.6,3.2,3.0,4.2,0,2,0,1,2,0,False
NA1_5218869455,5.8,3.0,6.0,5.6,1,1,1,1,1,0,True
NA1_5218870667,4.2,4.8,6.6,6.8,0,0,2,1,2,0,True
NA1_5218870667,4.8,4.4,5.8,6.8,0,0,2,1,1,1,False
NA1_5218870715,5.4,3.2,3.2,3.2,0,1,1,2,0,1,True
NA1_5218870715,6.0,3.2,5.4,6.6,0,1,1,1,2,0,False
NA1_5218870763,7.4,3.2,4.8,5.0,1,0,1,2,1,0,True
NA1_5218870763,6.6,4.6,4.8,5.0,0,2,0,1,1,1,False
NA1_5218871490,5.4,4.0,6.0,6.2,3,1,0,1,0,0,False
NA1_5218871490,4.4,5.8,6.4,5.4,0,1,1,1,1,1,True
NA1_5218871529,4.0,5.6,6.6,5.6,0,0,2,0,0,3,False
NA1_5218871529,4.4,5.6,5.0,7.0,0,1,0,2,1,1,True
NA1_5218872002,5.6,3.6,6.6,4.6,1,1,2,1,0,0,True
NA1_5218872002,5.4,5.4,5.2,5.4,0,0,1,2,0,2,False
NA1_5218872156,4.2,4.2,7.8,5.4,0,1,2,1,0,1,True
NA1_5218872156,5.4,5.2,5.6,4.4,0,1,1,1,2,0,False
NA1_5218872386,4.0,4.2,7.2,6.8,1,1,2,0,0,1,True
NA1_5218872386,5.6,3.8,5.2,4.8,1,0,1,2,0,1,False
NA1_5218873623,7.2,3.6,3.8,7.2,0,2,1,1,1,0,True
NA1_5218873623,6.0,3.4,5.0,4.4,0,1,1,2,1,0,False
NA1_5218874076,6.4,4.0,4.2,4.4,0,1,0,2,1,1,False
NA1_5218874076,4.4,5.0,6.2,5.2,0,2,3,0,0,0,True
NA1_5218874359,3.8,4.2,6.0,4.6,0,1,3,1,0,0,False
NA1_5218874359,6.6,5.2,3.6,5.0,0,0,0,3,0,2,True
NA1_5218874594,4.6,4.0,6.0,7.0,1,1,2,0,1,0,False
NA1_5218876200,5.4,5.0,5.6,4.0,0,1,2,1,0,1,True
NA1_5218876200,4.0,5.2,6.8,5.8,0,1,2,0,2,0,False
NA1_5218876307,4.8,5.2,5.8,4.0,0,0,0,1,2,2,False
NA1_5218876307,6.0,3.6,4.6,5.4,0,2,2,1,0,0,True
NA1_5218877171,6.6,4.4,3.8,3.8,1,2,0,1,1,0,False
NA1_5218877171,6.0,3.2,5.6,4.8,0,1,1,1,2,0,True
NA1_5218877978,6.8,4.2,4.0,4.2,0,1,1,2,1,0,False
NA1_5218877978,4.8,4.6,6.0,5.6,0,2,2,0,0,1,True
NA1_5218878287,6.2,4.4,4.8,6.4,1,1,1,1,0,1,False
NA1_5218878287,5.6,5.4,4.6,5.2,0,0,0,2,2,1,True
NA1_5218878931,6.4,4.4,5.4,5.6,1,1,0,2,0,1,False
NA1_5218878931,2.6,2.8,6.0,5.4,0,0,2,0,3,0,True
NA1_5218878990,6.2,4.0,4.4,5.2,1,2,0,1,0,1,True
NA1_5218878990,3.0,3.6,6.2,4.6,0,0,2,2,0,1,False
NA1_5218879176,3.8,4.8,6.6,5.8,0,2,1,0,0,2,True
NA1_5218879176,4.6,4.4,6.2,4.0,1,1,1,1,0,1,False
NA1_5218879912,4.4,5.4,6.4,6.0,0,0,2,1,1,1,True
NA1_5218879912,5.0,4.0,5.6,6.0,0,1,2,2,0,0,False
NA1_5218879979,6.0,5.0,5.2,5.2,0,0,0,2,1,2,True
NA1_5218879979,5.8,4.6,4.8,5.0,1,2,1,0,1,0,False
NA1_5218880303,4.2,3.8,5.0,6.8,2,2,1,0,0,0,True
NA1_5218880303,3.6,4.4,7.2,7.4,1,1,2,0,1,0,False
NA1_5218881612,5.2,4.0,5.6,4.4,0,1,2,1,0,1,True
NA1_5218881612,4.8,4.8,5.6,6.0,1,0,1,1,0,2,False
NA1_5218882168,5.6,4.0,5.2,7.2,0,2,2,0,1,0,True
NA1_5218882168,6.0,3.2,6.4,6.2,1,1,2,1,0,0,False
NA1_5218882199,5.6,4.0,5.0,5.0,0,1,1,2,0,1,False
NA1_5218882199,3.4,4.2,8.0,6.8,1,0,2,0,1,1,True
NA1_5218883779,4.8,3.6,6.2,4.2,0,0,2,1,1,1,True
NA1_5218883779,6.8,2.6,6.0,7.4,0,1,2,2,0,0,False
NA1_5218883916,3.0,3.4,5.4,5.0,0,0,2,1,1,1,True
NA1_5218883916,4.6,4.6,4.0,6.4,1,1,1,0,0,2,False
NA1_5218884147,3.8,4.4,6.8,5.4,0,1,2,0,2,0,True
NA1_5218884147,4.0,5.2,7.0,5.2,0,0,2,0,1,2,False
NA1_5218884616,5.8,5.6,5.2,6.2,0,1,1,1,0,2,True
NA1_5218885144,4.4,4.8,6.8,6.0,0,0,3,1,1,0,True
NA1_5218885144,6.0,5.2,5.4,5.6,0,0,0,2,1,2,False
NA1_5218885704,7.2,4.2,4.0,5.4,0,2,0,2,0,1,False
NA1_5218885704,4.4,3.4,6.8,5.0,0,0,2,1,1,1,True
